latitude,longitude,brightness,acq_date,confidence
18.4818,73.23009,336.68,12/10/2025,n
18.48646,73.22939,338.8,12/10/2025,n
18.48451,73.2324,349.7,12/10/2025,n
18.48391,73.22703,342.01,12/10/2025,n
18.66238,73.03257,342.63,12/10/2025,n
18.69045,73.04134,338.04,12/10/2025,n
19.16303,76.80196,340.42,12/10/2025,n
18.81884,73.252,349.97,12/10/2025,n
18.81005,73.09789,337,12/10/2025,n
18.82043,73.2542,347.49,12/10/2025,n
18.83411,73.12173,336.41,12/10/2025,n
18.86871,73.21723,338.4,12/10/2025,n
19.25263,76.83025,367,12/10/2025,h
19.30576,77.26382,335.01,12/10/2025,n
19.01594,74.30901,347.56,12/10/2025,n
19.01561,74.30596,333.04,12/10/2025,n
19.02793,73.25728,334.12,12/10/2025,n
19.26185,75.17903,367,12/10/2025,h
19.10645,73.09997,334.62,12/10/2025,n
19.36577,75.43513,333.5,12/10/2025,l
19.37564,74.49255,339.94,12/10/2025,n
19.2685,73.45142,343.75,12/10/2025,n
19.26787,73.44602,338.46,12/10/2025,n
19.37699,74.49034,333.12,12/10/2025,l
19.26795,73.45407,347.56,12/10/2025,n
19.26737,73.44866,343.66,12/10/2025,n
19.61043,75.49367,335.77,12/10/2025,n
19.57149,74.94061,331.47,12/10/2025,n
19.70814,74.61945,337.83,12/10/2025,n
19.76037,74.98196,334.83,12/10/2025,n
19.56548,73.07761,349.16,12/10/2025,n
19.69122,73.51003,346.33,12/10/2025,n
19.68973,73.51305,335.05,12/10/2025,n
19.69394,73.50651,341.3,12/10/2025,n
20.68695,78.79579,367,12/10/2025,h
21.03316,75.49411,333.63,12/10/2025,n
18.11529,79.60631,350.26,12/10/2025,n
17.75694,75.8158,348.43,12/10/2025,n
18.18162,79.97108,333.82,12/10/2025,n
18.09702,78.21786,333.58,12/10/2025,n
17.81553,75.21951,357.22,12/10/2025,n
17.84164,75.4118,345.81,12/10/2025,n
17.97226,76.32581,333.28,12/10/2025,n
17.97183,76.3217,355.48,12/10/2025,n
17.96846,76.32417,367,12/10/2025,h
18.35511,77.8765,330.75,12/10/2025,l
18.58902,79.87012,346.56,12/10/2025,n
18.59235,79.86721,335.14,12/10/2025,n
18.3442,76.57784,331.12,12/10/2025,n
18.01757,73.23251,342.56,12/10/2025,n
18.01695,73.10739,344.7,12/10/2025,n
18.02155,73.1068,342.19,12/10/2025,n
18.25068,74.77213,332.78,12/10/2025,n
18.19816,73.87363,336.99,12/10/2025,n
22.92958,72.12211,346.64,12/10/2025,n
22.3642,73.12169,333.65,12/10/2025,n
22.87978,79.34586,345.89,12/10/2025,n
22.78843,78.91568,333.56,12/10/2025,n
22.19876,73.33366,342.86,12/10/2025,n
21.75462,72.65553,333.22,12/10/2025,n
21.75101,73.16418,341.04,12/10/2025,n
21.31095,70.64667,340.31,12/10/2025,n
23.19444,79.77445,328.57,12/10/2025,n
22.76634,71.57637,336.02,12/10/2025,n
22.86567,78.81287,342.79,12/10/2025,n
23.00683,72.24496,336.7,12/10/2025,n
24.34271,78.43346,335.43,12/10/2025,n
23.58761,69.18526,345.4,12/10/2025,n
24.22484,71.34494,337.17,12/10/2025,n
25.81927,78.96054,335.52,12/10/2025,n
25.81447,78.9586,331.15,12/10/2025,n
25.86633,78.23537,341.81,12/10/2025,n
25.86627,78.23476,347.73,12/10/2025,n
25.98193,78.20679,329.39,12/10/2025,n
28.07774,77.34001,326.18,12/10/2025,n
28.86454,78.02229,336.05,12/10/2025,n
21.37379,71.29635,338.6,12/10/2025,n
21.78765,77.54214,330.17,12/10/2025,l
22.8251,77.62667,328.57,12/10/2025,n
31.12956,78.31479,345.06,12/10/2025,n
31.1288,78.29328,342,12/10/2025,n
31.01996,75.62038,325.4,12/10/2025,n
31.12451,78.31789,367,12/10/2025,h
31.12395,78.29828,367,12/10/2025,h
31.72677,75.67665,336.54,12/10/2025,n
32.14199,77.39432,347.62,12/10/2025,n
32.14172,77.38722,339.04,12/10/2025,n
32.14139,77.39284,367,12/10/2025,h
32.14171,75.28476,328.52,12/10/2025,n
33.40165,74.76523,345.27,12/10/2025,n
33.40294,74.76309,346.05,12/10/2025,n
34.21018,74.17552,334.44,12/10/2025,n
34.2084,74.17801,331.96,12/10/2025,n
30.98829,78.72267,329.04,12/10/2025,n
30.98841,78.72121,329.74,12/10/2025,n
31.1222,78.30965,354.64,12/10/2025,n
27.2222,95.34369,298.43,12/10/2025,n
31.4066,77.36507,296,12/10/2025,n
30.63567,78.18398,295.62,12/10/2025,n
30.49821,78.61955,295.13,12/10/2025,n
30.48447,78.52974,301.77,12/10/2025,n
30.45666,78.68544,297.77,12/10/2025,n
30.4507,78.67453,305.77,12/10/2025,n
30.01841,80.56083,299.63,12/10/2025,n
29.93445,78.98522,301.41,12/10/2025,n
29.93844,78.98836,296.56,12/10/2025,n
27.81251,96.07114,326.36,12/10/2025,n
29.87428,79.74035,295.97,12/10/2025,n
29.86894,78.94618,296.49,12/10/2025,n
27.37802,95.3358,322.76,12/10/2025,n
27.37772,95.08707,297.16,12/10/2025,n
27.31897,95.26621,300.22,12/10/2025,n
27.26149,95.14855,295.42,12/10/2025,n
27.71771,91.80009,324.96,12/10/2025,n
26.77345,94.5049,305.11,12/10/2025,n
31.40644,77.36961,296.33,12/10/2025,n
31.40197,77.36763,300.54,12/10/2025,n
23.74602,86.4207,299.18,12/10/2025,n
23.7822,86.20733,303.57,12/10/2025,n
23.75681,86.39925,302.49,12/10/2025,n
23.75614,86.40428,311.5,12/10/2025,n
23.77838,86.2067,308.68,12/10/2025,n
23.77771,86.21182,305.82,12/10/2025,n
23.75037,86.41868,314.73,12/10/2025,n
23.77389,86.2112,300.4,12/10/2025,n
23.77811,86.14912,300.66,12/10/2025,n
23.77208,86.19523,302.73,12/10/2025,n
23.77141,86.20034,298.56,12/10/2025,n
23.77074,86.20544,297.84,12/10/2025,n
24.32642,81.32764,302.32,12/10/2025,n
23.73707,86.43182,315.91,12/10/2025,n
23.73642,86.43678,303.49,12/10/2025,n
24.18428,82.66099,296.08,12/10/2025,n
23.66751,86.92348,308.26,12/10/2025,n
23.66447,86.91818,300.49,12/10/2025,n
23.66384,86.92289,296.79,12/10/2025,n
23.72444,86.43999,312.91,12/10/2025,n
23.66143,86.91286,300.41,12/10/2025,n
23.72067,86.43939,299.4,12/10/2025,n
24.16801,82.63078,297.16,12/10/2025,n
23.71951,86.41888,296.04,12/10/2025,n
23.71624,86.44378,303.53,12/10/2025,n
24.1591,82.66912,298.82,12/10/2025,n
22.8746,86.06436,310.66,12/10/2025,n
23.98923,79.3888,298.8,12/10/2025,n
23.66413,84.99785,309.39,12/10/2025,n
23.66871,84.9945,306.35,12/10/2025,n
23.68659,84.98488,299.96,12/10/2025,n
23.60152,85.70026,295,12/10/2025,n
23.64692,85.43732,318.84,12/10/2025,n
23.65091,85.43795,296.61,12/10/2025,n
23.32034,87.97477,299.94,12/10/2025,n
23.65435,85.50679,297.93,12/10/2025,n
23.65833,85.5074,297.22,12/10/2025,n
23.32132,87.97325,298.52,12/10/2025,n
23.64829,85.43852,320.48,12/10/2025,n
23.65615,85.50816,302.46,12/10/2025,n
23.71984,85.00867,298.46,12/10/2025,n
23.6951,85.28648,297.18,12/10/2025,n
23.72851,85.00595,296.76,12/10/2025,n
23.69867,85.29092,298.59,12/10/2025,n
23.73672,85.00718,305.36,12/10/2025,n
23.5501,86.54195,295.41,12/10/2025,n
23.69751,85.36829,305.11,12/10/2025,n
23.71168,85.28516,298.22,12/10/2025,n
24.4811,77.14377,299.11,12/10/2025,n
23.82628,84.57214,328.75,12/10/2025,n
23.83051,84.57276,327.38,12/10/2025,n
23.48148,87.36317,314.2,12/10/2025,n
23.4827,87.35426,298.21,12/10/2025,n
23.72302,85.52426,295.29,12/10/2025,n
23.80648,84.84519,298.09,12/10/2025,n
23.48507,87.36375,313.38,12/10/2025,n
23.63209,86.29651,301.96,12/10/2025,n
23.50757,87.28043,300.49,12/10/2025,n
23.66629,86.09393,296.55,12/10/2025,n
23.51179,87.27652,297.67,12/10/2025,n
23.74575,85.50468,303.77,12/10/2025,n
23.67533,86.08473,307.29,12/10/2025,n
23.67917,86.0853,300.97,12/10/2025,n
23.82557,84.93051,301.68,12/10/2025,n
23.68235,86.09104,317.8,12/10/2025,n
23.8292,84.93513,299.74,12/10/2025,n
23.68167,86.09621,327.14,12/10/2025,n
23.67645,86.08627,311.58,12/10/2025,n
23.68094,86.08166,296.77,12/10/2025,n
23.67965,86.09203,329.38,12/10/2025,n
23.6835,86.0926,330.75,12/10/2025,n
23.5604,87.0819,306.93,12/10/2025,n
23.82709,84.93317,297.03,12/10/2025,n
23.56404,87.08249,301.23,12/10/2025,n
23.83122,84.9338,310.97,12/10/2025,n
23.54944,87.24789,298.9,12/10/2025,n
23.55005,87.24336,303.95,12/10/2025,n
23.83807,84.94703,298.3,12/10/2025,n
23.61378,86.78967,307.87,12/10/2025,n
23.55788,87.24,324.26,12/10/2025,n
23.67235,86.39614,300.8,12/10/2025,n
23.61554,86.8624,297.07,12/10/2025,n
23.67548,86.40175,309.59,12/10/2025,n
23.67612,86.39677,310.11,12/10/2025,n
23.6799,86.3974,318.59,12/10/2025,n
23.68054,86.39238,307.47,12/10/2025,n
23.68119,86.38732,300.86,12/10/2025,n
23.68367,86.39801,300.09,12/10/2025,n
23.68432,86.39299,323.84,12/10/2025,n
23.68875,86.38854,316.81,12/10/2025,n
23.757,85.85176,310.57,12/10/2025,n
23.75956,85.86301,302.85,12/10/2025,n
24.13019,82.61967,299.74,12/10/2025,n
23.80416,85.53715,295.8,12/10/2025,n
24.14287,82.63832,299.87,12/10/2025,n
24.14344,82.63282,297.95,12/10/2025,n
24.13694,82.69513,326.41,12/10/2025,n
23.82165,85.49414,300.55,12/10/2025,n
24.14589,82.65604,304.47,12/10/2025,n
23.59026,87.3006,302.73,12/10/2025,n
23.61123,87.14629,307.94,12/10/2025,n
23.82494,85.50035,299.29,12/10/2025,n
23.71117,86.45312,314.1,12/10/2025,n
23.71182,86.44815,303.1,12/10/2025,n
23.71443,86.4282,304.57,12/10/2025,n
23.71508,86.42325,302.91,12/10/2025,n
23.76864,86.00983,297.33,12/10/2025,n
23.76998,85.99937,296.52,12/10/2025,n
24.15849,82.67494,300.53,12/10/2025,n
22.36784,87.30232,303.93,12/10/2025,n
22.36428,87.30175,333.2,12/10/2025,n
22.35895,87.28757,299.69,12/10/2025,n
22.35835,87.29192,308.93,12/10/2025,n
22.3653,87.01619,317.03,12/10/2025,n
22.36169,87.01561,305.88,12/10/2025,n
22.36107,87.02007,304.82,12/10/2025,n
22.24411,87.38988,303.34,12/10/2025,n
22.05766,88.12333,299.46,12/10/2025,n
22.05422,88.12276,329.51,12/10/2025,n
22.05365,88.12677,305.49,12/10/2025,n
22.2125,84.86774,327.92,12/10/2025,n
22.21299,84.8639,300.06,12/10/2025,n
22.21153,84.87542,303.81,12/10/2025,n
22.22206,84.75887,296.19,12/10/2025,n
22.20941,84.85948,301.7,12/10/2025,n
22.20892,84.86332,318.16,12/10/2025,n
22.21845,84.75438,301.86,12/10/2025,n
22.13014,85.41736,295.58,12/10/2025,n
22.05228,85.46519,299.19,12/10/2025,n
21.85186,86.94666,303.87,12/10/2025,n
22.05288,85.46311,304.52,12/10/2025,n
21.85077,86.948,302.96,12/10/2025,n
22.3357,82.66659,296.56,12/10/2025,n
22.33273,82.60703,299.1,12/10/2025,n
22.36113,82.30068,298.19,12/10/2025,n
22.33386,82.55301,297.01,12/10/2025,n
22.32803,82.60644,298.14,12/10/2025,n
22.33148,82.53073,297.76,12/10/2025,n
22.31671,82.53434,300.22,12/10/2025,n
22.31257,82.52828,334.04,12/10/2025,n
22.31372,82.5175,312.64,12/10/2025,n
22.30784,82.52765,298.34,12/10/2025,n
22.09886,84.37651,295.61,12/10/2025,n
21.96794,85.31533,302,12/10/2025,n
21.92874,85.21995,310.39,12/10/2025,n
22.06576,83.70661,303.49,12/10/2025,n
22.04525,83.73109,327.38,12/10/2025,n
22.04576,83.72664,296.5,12/10/2025,n
22.04474,83.73557,313.23,12/10/2025,n
22.04423,83.74004,303.22,12/10/2025,n
22.04089,83.73054,351.59,12/10/2025,n
22.04038,83.73502,342.31,12/10/2025,n
22.0414,83.72607,301.12,12/10/2025,n
22.03988,83.73949,306.98,12/10/2025,n
22.03602,83.73447,311.79,12/10/2025,n
22.03552,83.73894,304.87,12/10/2025,n
22.04504,83.72914,330.93,12/10/2025,n
22.0445,83.7336,327.09,12/10/2025,n
22.04342,83.74253,302.27,12/10/2025,n
22.04068,83.72858,335.88,12/10/2025,n
22.04014,83.73306,355.35,12/10/2025,n
22.0396,83.73753,320.22,12/10/2025,n
22.03578,83.73251,298.75,12/10/2025,n
22.03524,83.73699,300.55,12/10/2025,n
21.80059,85.56637,296.18,12/10/2025,n
22.06453,83.33904,295.59,12/10/2025,n
22.04057,83.35004,299.63,12/10/2025,n
22.03611,83.3494,299.1,12/10/2025,n
22.03557,83.35412,299.29,12/10/2025,n
22.03503,83.35879,296.76,12/10/2025,n
22.03003,83.36285,298.13,12/10/2025,n
22.02949,83.36755,296.69,12/10/2025,n
22.15574,82.0946,295.24,12/10/2025,n
22.01934,83.33743,306.88,12/10/2025,n
21.83023,84.92604,298.48,12/10/2025,n
22.01487,83.33684,306.87,12/10/2025,n
21.98439,83.3661,296.79,12/10/2025,n
21.9858,83.23065,306.9,12/10/2025,n
21.90129,83.98058,297.48,12/10/2025,n
21.98628,83.36452,295.2,12/10/2025,n
21.53244,86.83154,300.44,12/10/2025,n
21.89833,83.98227,298.68,12/10/2025,n
21.98359,83.23356,304.79,12/10/2025,n
22.0064,82.66738,297.66,12/10/2025,n
22.00582,82.67267,304.85,12/10/2025,n
22.00174,82.66673,299.05,12/10/2025,n
21.92609,83.33704,315.59,12/10/2025,n
21.92446,83.35122,310.66,12/10/2025,n
21.92,83.3506,324.61,12/10/2025,n
21.91946,83.35529,300.67,12/10/2025,n
21.84172,83.98318,301.68,12/10/2025,n
21.87937,83.54774,299.35,12/10/2025,n
21.87634,83.49597,305.05,12/10/2025,n
22.01582,82.17944,295.91,12/10/2025,n
22.01729,82.17886,301.71,12/10/2025,n
26.64186,79.47623,300.2,12/10/2025,n
25.54209,91.23536,304.72,12/10/2025,n
22.36844,87.29798,318.9,12/10/2025,n
22.37855,87.2774,316.39,12/10/2025,n
22.37795,87.28175,321.9,12/10/2025,n
22.38032,87.29102,303.1,12/10/2025,n
22.5741,85.89531,317.29,12/10/2025,n
23.16465,82.34013,317.63,12/10/2025,n
23.16526,82.33455,305.46,12/10/2025,n
23.16336,82.34094,308.21,12/10/2025,n
23.16393,82.33538,309.07,12/10/2025,n
23.16818,82.34173,302.65,12/10/2025,n
22.78405,86.20207,304.08,12/10/2025,n
22.79853,86.09236,318.94,12/10/2025,n
22.78783,86.20265,301.44,12/10/2025,n
22.78915,86.19268,300.51,12/10/2025,n
22.78849,86.19765,332.69,12/10/2025,n
22.79095,86.20814,306.98,12/10/2025,n
22.79161,86.20321,300.5,12/10/2025,n
22.79227,86.19823,301.09,12/10/2025,n
22.79473,86.20869,306.31,12/10/2025,n
22.79605,86.19881,305.19,12/10/2025,n
22.8106,86.08913,299.94,12/10/2025,n
22.79852,86.20922,303.36,12/10/2025,n
22.85618,86.05642,301.69,12/10/2025,n
25.03305,87.36861,324.26,12/10/2025,n
25.03244,87.37331,309.3,12/10/2025,n
25.34362,80.55173,299.54,12/10/2025,n
25.34517,80.55219,306.62,12/10/2025,n
25.06389,81.7576,301.49,12/10/2025,n
24.11617,86.8602,305.5,12/10/2025,n
24.1146,86.85792,300.55,12/10/2025,n
24.4487,83.03913,296.78,12/10/2025,n
23.80427,86.32739,322,12/10/2025,n
23.80362,86.33247,311.02,12/10/2025,n
23.80169,86.34753,310.58,12/10/2025,n
23.79715,86.38286,298.45,12/10/2025,n
23.79724,86.35199,333.32,12/10/2025,n
23.79789,86.34692,305.95,12/10/2025,n
23.79797,86.31604,298.12,12/10/2025,n
23.79345,86.35139,314.69,12/10/2025,n
23.78957,86.38166,295.77,12/10/2025,n
23.69657,87.09272,298.98,12/10/2025,n
23.69472,87.10653,300.31,12/10/2025,n
23.6935,87.11572,303.61,12/10/2025,n
23.69288,87.12031,313.39,12/10/2025,n
23.69227,87.12492,306.86,12/10/2025,n
23.68924,87.11972,320.74,12/10/2025,n
23.78966,86.35081,298.67,12/10/2025,n
23.78072,86.3905,332.61,12/10/2025,n
23.68805,87.10076,300.8,12/10/2025,n
23.6856,87.11913,299.31,12/10/2025,n
23.68499,87.12373,303.2,12/10/2025,n
23.77693,86.38988,328.84,12/10/2025,n
23.7795,86.36976,300.42,12/10/2025,n
23.77635,86.36413,313.11,12/10/2025,n
23.77379,86.38426,304.75,12/10/2025,n
23.77256,86.36355,323.37,12/10/2025,n
23.76745,86.40369,328.83,12/10/2025,n
23.76809,86.39866,302.98,12/10/2025,n
23.76749,86.37303,321.09,12/10/2025,n
23.76367,86.4031,323.95,12/10/2025,n
23.76685,86.37803,301.43,12/10/2025,n
23.76494,86.39305,306.31,12/10/2025,n
23.66556,87.15813,300.35,12/10/2025,n
24.18351,82.66338,297.27,12/10/2025,n
23.7637,86.37243,296.9,12/10/2025,n
23.76052,86.39746,306.74,12/10/2025,n
23.75989,86.4025,319.48,12/10/2025,n
23.66193,87.15755,304.78,12/10/2025,n
23.78033,86.20964,317.61,12/10/2025,n
23.75674,86.39685,301.48,12/10/2025,n
23.75611,86.40189,304.85,12/10/2025,n
23.77651,86.20902,311.49,12/10/2025,n
23.75042,86.41633,312.05,12/10/2025,n
23.77397,86.19815,301.32,12/10/2025,n
15.02409,78.01394,306.35,12/10/2025,n
21.76978,84.01859,312.21,12/10/2025,n
21.76552,84.01799,315.19,12/10/2025,n
21.76126,84.0174,303.62,12/10/2025,n
21.75597,84.02534,322.8,12/10/2025,n
21.98642,82.01328,296.16,12/10/2025,n
21.75649,84.02105,305.55,12/10/2025,n
21.7605,83.84211,312.06,12/10/2025,n
21.75876,83.81984,297.92,12/10/2025,n
21.7562,83.84153,302.09,12/10/2025,n
21.73553,83.979,302.89,12/10/2025,n
21.74634,83.81362,301.97,12/10/2025,n
21.73844,83.84364,313.01,12/10/2025,n
21.71517,84.04103,297.28,12/10/2025,n
21.73362,83.8474,304.66,12/10/2025,n
21.68118,84.03619,300.2,12/10/2025,n
21.68068,84.04046,306.81,12/10/2025,n
21.68131,84.04124,305.02,12/10/2025,n
21.67758,84.0364,321.03,12/10/2025,n
21.67281,84.04008,298.48,12/10/2025,n
21.80309,82.04003,303.42,12/10/2025,n
21.80032,82.0393,303.26,12/10/2025,n
21.67447,82.07944,308.16,12/10/2025,n
21.62113,81.79268,297.39,12/10/2025,n
21.78963,80.01592,308.98,12/10/2025,n
21.00238,86.02456,303.77,12/10/2025,n
21.00103,86.02641,307.7,12/10/2025,n
20.9986,86.01633,301.37,12/10/2025,n
20.99551,86.01102,297.5,12/10/2025,n
20.99486,86.01577,314.63,12/10/2025,n
21.48597,81.7677,309.59,12/10/2025,n
20.9687,86.01173,317.13,12/10/2025,n
20.96357,86.04979,301.95,12/10/2025,n
20.96187,86.00585,321.04,12/10/2025,n
20.83032,86.96254,311.3,12/10/2025,n
20.95238,86.04807,316.49,12/10/2025,n
21.08134,85.03612,330.61,12/10/2025,n
20.94802,86.05218,302.16,12/10/2025,n
20.8232,86.96141,303.41,12/10/2025,n
21.45759,81.79988,299.4,12/10/2025,n
21.07738,85.03554,315.14,12/10/2025,n
21.07668,85.04096,308.7,12/10/2025,n
21.07273,85.04039,308.8,12/10/2025,n
20.92256,86.04339,299.22,12/10/2025,n
20.97651,85.17232,299.99,12/10/2025,n
20.9719,85.17709,329.78,12/10/2025,n
21.38778,81.6473,302.09,12/10/2025,n
20.96866,85.1712,315.4,12/10/2025,n
20.96797,85.17651,316.48,12/10/2025,n
21.37897,81.68244,299.73,12/10/2025,n
20.9668,85.15469,306.45,12/10/2025,n
20.96474,85.17064,302.03,12/10/2025,n
20.96405,85.17595,312.43,12/10/2025,n
20.96268,85.18651,313.61,12/10/2025,n
20.96201,85.19169,306.34,12/10/2025,n
21.37852,81.64009,299.52,12/10/2025,n
21.37403,81.68186,305.13,12/10/2025,n
20.96013,85.17538,303.95,12/10/2025,n
21.36414,81.68067,301.44,12/10/2025,n
21.34565,81.66617,297.69,12/10/2025,n
20.95308,85.01098,297.42,12/10/2025,n
21.31653,81.55943,297.53,12/10/2025,n
21.30849,81.58887,298.18,12/10/2025,n
21.30359,81.63681,297.77,12/10/2025,n
21.31594,81.5587,296.87,12/10/2025,n
21.30075,81.60553,299.09,12/10/2025,n
20.88995,84.9785,304.17,12/10/2025,n
20.88529,84.98334,326.71,12/10/2025,n
21.21244,82.14021,299.41,12/10/2025,n
20.8641,84.99126,307.82,12/10/2025,n
20.86341,84.9966,299.76,12/10/2025,n
20.80601,85.25768,320.6,12/10/2025,n
20.79822,85.25657,307.52,12/10/2025,n
20.79432,85.256,329.79,12/10/2025,n
20.79499,85.25079,305.03,12/10/2025,n
20.78588,85.25999,310.64,12/10/2025,n
20.78522,85.26517,311.98,12/10/2025,n
20.78591,85.2589,301.95,12/10/2025,n
20.78521,85.26407,319.23,12/10/2025,n
20.78202,85.2583,296.47,12/10/2025,n
20.76164,85.29234,306.57,12/10/2025,n
20.76094,85.29758,310.19,12/10/2025,n
21.19702,81.39691,303.91,12/10/2025,n
20.699,85.55753,296.94,12/10/2025,n
21.18763,81.38955,303.54,12/10/2025,n
21.18325,81.38276,299.74,12/10/2025,n
20.53344,85.96044,297.23,12/10/2025,n
21.28076,79.14916,329.87,12/10/2025,n
20.51526,85.72287,299.05,12/10/2025,n
20.47359,85.74933,300.73,12/10/2025,n
20.70345,78.62085,300.8,12/10/2025,n
20.69583,78.6386,296.95,12/10/2025,n
20.13092,79.11358,298.12,12/10/2025,n
20.07884,79.04086,299.97,12/10/2025,n
19.99571,79.1798,295.16,12/10/2025,n
19.96388,79.33306,302.99,12/10/2025,n
19.92034,79.11064,298.99,12/10/2025,n
19.8038,78.86452,298.56,12/10/2025,n
19.72051,79.17432,298.57,12/10/2025,n
19.10138,82.16703,300.15,12/10/2025,n
19.09674,82.16644,316.25,12/10/2025,n
19.0909,82.17595,298.19,12/10/2025,n
18.64631,83.80625,301.95,12/10/2025,n
18.72081,79.53757,306.02,12/10/2025,n
18.72042,79.5413,302.84,12/10/2025,n
17.60867,83.20145,312.51,12/10/2025,n
17.60604,83.18848,306.97,12/10/2025,n
18.71493,79.54053,300.95,12/10/2025,n
17.61238,83.20617,302.74,12/10/2025,n
17.60762,83.20061,318.87,12/10/2025,n
17.61136,83.20534,313.45,12/10/2025,n
15.17824,76.65427,305.42,12/10/2025,n
15.18247,76.67556,311.79,12/10/2025,n
15.18352,76.66524,314.51,12/10/2025,n
15.17613,77.09995,302.3,12/10/2025,n
15.68547,78.45751,304.34,12/10/2025,n
15.91672,77.36216,298.11,12/10/2025,n
16.30676,75.15066,304.3,12/10/2025,n
16.30727,77.35933,300.02,12/10/2025,n
16.35993,81.28516,301.02,12/10/2025,n
16.36059,81.28249,300.52,12/10/2025,n
17.3675,76.02547,296.07,12/10/2025,n
17.37422,76.02631,300.4,12/10/2025,n
17.18018,80.77505,305.75,12/10/2025,n
17.97714,75.27174,295.65,12/10/2025,n
17.60442,83.20087,315.96,12/10/2025,n
17.62139,83.19413,302.41,12/10/2025,n
17.6931,83.24194,303.81,12/10/2025,n
18.57095,76.88666,297.76,12/10/2025,n
14.87324,78.05108,305.86,12/10/2025,n
14.88041,78.03944,301.77,12/10/2025,n
15.01226,76.89871,300,12/10/2025,n
15.07265,76.86553,300.84,12/10/2025,n
15.07101,76.8639,301.41,12/10/2025,n
15.13774,76.71233,300.37,12/10/2025,n
15.17597,76.65382,305.91,12/10/2025,n
15.18007,76.67508,303.29,12/10/2025,n
15.18119,76.66477,316.32,12/10/2025,n
15.17457,76.78383,301.9,12/10/2025,n
15.1864,76.67571,305.9,12/10/2025,n
10.93226,77.06329,301.17,12/10/2025,n
11.8109,77.922,303.55,12/10/2025,n
13.00066,77.41368,298.36,12/10/2025,n
9.96284,76.38952,320.31,12/10/2025,n
9.97717,76.37297,302.05,12/10/2025,n
10.92806,77.0612,298.82,12/10/2025,n
33.23896,74.88898,295.82,12/10/2025,n
33.2384,74.8905,297.02,12/10/2025,n
33.53465,75.29043,299.03,12/10/2025,n
33.39879,74.18803,303.05,12/10/2025,n
33.61668,75.39951,305.71,12/10/2025,n
34.08977,74.0123,307.73,12/10/2025,n
34.08789,74.01337,300.24,12/10/2025,n
34.21313,74.17776,307.12,12/10/2025,n
32.01448,77.24862,303.58,12/10/2025,n
18.4568,73.94598,295.99,12/10/2025,n
17.94957,75.72829,317.03,12/10/2025,n
17.94937,75.72655,303.38,12/10/2025,n
17.94831,75.73138,297,12/10/2025,n
18.15767,73.52419,300.32,12/10/2025,n
18.07252,73.82126,298.07,12/10/2025,n
18.06779,73.81701,313.37,12/10/2025,n
18.06236,73.81604,304.66,12/10/2025,n
18.02274,73.10394,309.74,12/10/2025,n
18.68428,73.03306,302.28,12/10/2025,n
24.82118,73.09201,298.37,12/10/2025,n
24.57911,74.80428,298.27,12/10/2025,n
24.39044,75.79743,300.12,12/10/2025,n
24.65891,74.63571,296.26,12/10/2025,n
24.6596,74.63259,302.55,12/10/2025,n
24.66383,74.63704,297.81,12/10/2025,n
18.74195,73.20222,323.08,12/10/2025,n
18.7413,73.20528,309.76,12/10/2025,n
18.73687,73.20093,320.59,12/10/2025,n
18.73751,73.19789,306.36,12/10/2025,n
18.73235,73.19704,318.88,12/10/2025,n
18.69308,73.04162,307.18,12/10/2025,n
18.68493,73.02993,326.21,12/10/2025,n
18.45802,73.94527,295.61,12/10/2025,n
21.10618,72.6435,338.97,12/10/2025,n
21.10505,72.64888,332.97,12/10/2025,n
21.10732,72.63813,305.05,12/10/2025,n
21.10262,72.63702,330.99,12/10/2025,n
21.10517,72.64748,336.13,12/10/2025,n
21.10627,72.6421,307.44,12/10/2025,n
21.10267,72.63558,326.61,12/10/2025,n
20.91019,71.46024,309.05,12/10/2025,n
20.91164,71.45857,306.59,12/10/2025,n
20.81862,70.85374,301.81,12/10/2025,n
20.8666,70.56497,301.89,12/10/2025,n
20.35475,72.94881,303.62,12/10/2025,n
19.67212,74.98881,297.37,12/10/2025,n
19.88234,73.77213,331.31,12/10/2025,n
19.88305,73.76875,295.59,12/10/2025,n
19.082,73.03509,312.55,12/10/2025,n
18.18939,76.77617,319.4,12/10/2025,n
18.80726,73.78841,320.62,12/10/2025,n
18.80201,73.78703,367,12/10/2025,h
18.80367,73.7879,367,12/10/2025,h
28.71091,76.83328,299.83,12/10/2025,n
28.3268,77.17168,299.37,12/10/2025,n
27.6684,76.13132,299.75,12/10/2025,n
27.6676,76.1347,299.53,12/10/2025,n
27.67029,76.13578,296.6,12/10/2025,n
27.66603,76.13087,298.32,12/10/2025,n
26.87798,73.51534,298.87,12/10/2025,n
26.2561,74.09774,298.24,12/10/2025,n
26.25956,74.09618,298.55,12/10/2025,n
24.48524,77.14672,302.76,12/10/2025,n
24.71394,74.67035,296.25,12/10/2025,n
24.69081,74.68053,300.38,12/10/2025,n
24.48564,77.1499,305.11,12/10/2025,n
30.62165,78.05435,305.58,12/10/2025,n
30.62211,78.04282,296.16,12/10/2025,n
30.44898,78.6739,296.6,12/10/2025,n
30.85653,75.46949,301.23,12/10/2025,n
29.86667,78.94659,298.9,12/10/2025,n
29.86574,78.94418,295.75,12/10/2025,n
28.81891,77.16495,300.61,12/10/2025,n
28.71075,76.83221,297.86,12/10/2025,n
20.07957,79.04638,297.81,12/10/2025,n
